Attempt   1: len is 6, x,y is 28,9, orientation is 1 ACCEPTED
Attempt 1223: len is 3, x,y is 21,11, orientation is 2 REJECTED
Attempt 1224: len is 6, x,y is 2,4, orientation is 0 REJECTED
Attempt 1225: len is 4, x,y is 27,28, orientation is 1 REJECTED
Attempt 1226: len is 6, x,y is 13,20, orientation is 3 REJECTED
Attempt 1227: len is 3, x,y is 4,9, orientation is 3 REJECTED
Attempt 1228: len is 7, x,y is 25,4, orientation is 3 REJECTED
Attempt 1229: len is 6, x,y is 1,8, orientation is 2 REJECTED
Attempt 1230: len is 5, x,y is 18,20, orientation is 3 REJECTED
Attempt 1231: len is 3, x,y is 22,29, orientation is 1 REJECTED
Attempt 1232: len is 6, x,y is 22,6, orientation is 0 REJECTED
Attempt 1233: len is 4, x,y is 1,12, orientation is 2 REJECTED
Attempt 1234: len is 3, x,y is 20,29, orientation is 3 REJECTED
Attempt 1235: len is 5, x,y is 19,27, orientation is 3 REJECTED
Attempt 1236: len is 6, x,y is 11,20, orientation is 2 REJECTED
Attempt 1237: len is 3, x,y is 15,16, orientation is 2 REJECTED
Attempt 1238: len is 5, x,y is 12,24, orientation is 3 REJECTED
Attempt 1239: len is 5, x,y is 24,6, orientation is 0 REJECTED
Attempt 1240: len is 5, x,y is 26,24, orientation is 0 REJECTED
Attempt 1241: len is 7, x,y is 13,6, orientation is 1 REJECTED
Attempt 1242: len is 7, x,y is 19,24, orientation is 2 REJECTED
Attempt 1243: len is 3, x,y is 9,11, orientation is 3 REJECTED
Attempt 1244: len is 4, x,y is 12,13, orientation is 0 REJECTED
Attempt 1245: len is 7, x,y is 1,26, orientation is 1 REJECTED
Attempt 1246: len is 6, x,y is 24,21, orientation is 2 REJECTED
Attempt 1247: len is 4, x,y is 19,28, orientation is 0 REJECTED
Attempt 1248: len is 6, x,y is 7,28, orientation is 2 REJECTED
Attempt 1249: len is 4, x,y is 12,7, orientation is 1 REJECTED
Attempt 1250: len is 4, x,y is 2,19, orientation is 3 REJECTED
Attempt 1251: len is 5, x,y is 24,16, orientation is 1 REJECTED
Attempt 1252: len is 3, x,y is 28,18, orientation is 1 REJECTED
Attempt 1253: len is 5, x,y is 3,27, orientation is 2 REJECTED
Attempt 1254: len is 5, x,y is 28,15, orientation is 2 REJECTED
Attempt 1255: len is 6, x,y is 21,3, orientation is 1 REJECTED
Attempt 1256: len is 6, x,y is 11,17, orientation is 2 REJECTED
Attempt 1257: len is 7, x,y is 14,3, orientation is 3 REJECTED
Attempt 1258: len is 3, x,y is 10,16, orientation is 2 REJECTED
Attempt 1259: len is 4, x,y is 0,27, orientation is 0 REJECTED
Attempt 1260: len is 7, x,y is 1,18, orientation is 0 REJECTED
Attempt 1261: len is 4, x,y is 19,12, orientation is 0 REJECTED
Attempt 1262: len is 3, x,y is 27,17, orientation is 3 REJECTED
Attempt 1263: len is 3, x,y is 1,5, orientation is 1 REJECTED
Attempt 1264: len is 4, x,y is 19,8, orientation is 3 REJECTED
Attempt 1265: len is 6, x,y is 15,5, orientation is 3 REJECTED
Attempt 1266: len is 4, x,y is 23,13, orientation is 0 REJECTED
Attempt 1267: len is 3, x,y is 17,3, orientation is 1 REJECTED
Attempt 1268: len is 7, x,y is 12,27, orientation is 3 REJECTED
Attempt 1269: len is 6, x,y is 19,1, orientation is 1 REJECTED
Attempt 1270: len is 6, x,y is 7,25, orientation is 0 REJECTED
Attempt 1271: len is 7, x,y is 29,9, orientation is 1 REJECTED
Attempt 1272: len is 3, x,y is 17,0, orientation is 1 ACCEPTED
Attempt 1273: len is 6, x,y is 13,26, orientation is 0 REJECTED
Attempt 1274: len is 5, x,y is 4,18, orientation is 2 REJECTED
Attempt 1275: len is 6, x,y is 13,0, orientation is 3 REJECTED
Attempt 1276: len is 3, x,y is 15,15, orientation is 1 REJECTED
Attempt 1277: len is 3, x,y is 22,8, orientation is 1 REJECTED
Attempt 1278: len is 5, x,y is 29,28, orientation is 3 REJECTED
Attempt 1279: len is 7, x,y is 6,22, orientation is 1 REJECTED
Attempt 1280: len is 6, x,y is 16,25, orientation is 1 REJECTED
Attempt 1281: len is 6, x,y is 17,20, orientation is 2 REJECTED
Attempt 1282: len is 6, x,y is 29,7, orientation is 2 REJECTED
Attempt 1283: len is 7, x,y is 10,6, orientation is 1 REJECTED
Attempt 1284: len is 4, x,y is 3,27, orientation is 0 REJECTED
Attempt 1285: len is 4, x,y is 6,20, orientation is 1 REJECTED
Attempt 1286: len is 7, x,y is 16,28, orientation is 2 REJECTED
Attempt 1287: len is 7, x,y is 27,29, orientation is 3 REJECTED
Attempt 1288: len is 4, x,y is 13,15, orientation is 0 REJECTED
Attempt 1289: len is 5, x,y is 12,6, orientation is 2 REJECTED
Attempt 1290: len is 4, x,y is 5,15, orientation is 2 REJECTED
Attempt 1291: len is 5, x,y is 8,27, orientation is 2 REJECTED
Attempt 1292: len is 7, x,y is 25,6, orientation is 2 REJECTED
Attempt 1293: len is 7, x,y is 29,19, orientation is 3 REJECTED
Attempt 1294: len is 6, x,y is 17,24, orientation is 1 REJECTED
Attempt 1295: len is 4, x,y is 5,19, orientation is 2 REJECTED
Attempt 1296: len is 4, x,y is 16,22, orientation is 0 REJECTED
Attempt 1297: len is 7, x,y is 15,18, orientation is 1 REJECTED
Attempt 1298: len is 3, x,y is 4,9, orientation is 2 REJECTED
Attempt 1299: len is 5, x,y is 12,26, orientation is 2 REJECTED
Attempt 1300: len is 4, x,y is 5,7, orientation is 0 REJECTED
Attempt 1301: len is 6, x,y is 17,11, orientation is 2 REJECTED
Attempt 1302: len is 6, x,y is 27,26, orientation is 2 REJECTED
Attempt 1303: len is 7, x,y is 21,10, orientation is 2 REJECTED
Attempt 1304: len is 6, x,y is 5,5, orientation is 1 REJECTED
Attempt 1305: len is 3, x,y is 13,13, orientation is 1 REJECTED
Attempt 1306: len is 6, x,y is 28,28, orientation is 1 REJECTED
Attempt 1307: len is 7, x,y is 21,19, orientation is 3 REJECTED
Attempt 1308: len is 4, x,y is 15,4, orientation is 3 REJECTED
Attempt 1309: len is 5, x,y is 26,4, orientation is 0 REJECTED
Attempt 1310: len is 3, x,y is 28,20, orientation is 0 REJECTED
Attempt 1311: len is 6, x,y is 29,12, orientation is 2 REJECTED
Attempt 1312: len is 4, x,y is 0,4, orientation is 3 REJECTED
Attempt 1313: len is 7, x,y is 15,2, orientation is 3 REJECTED
Attempt 1314: len is 3, x,y is 16,26, orientation is 1 REJECTED
Attempt 1315: len is 7, x,y is 18,1, orientation is 0 REJECTED
Attempt 1316: len is 7, x,y is 18,18, orientation is 3 REJECTED
Attempt 1317: len is 4, x,y is 13,5, orientation is 1 REJECTED
Attempt 1318: len is 7, x,y is 18,19, orientation is 3 REJECTED
Attempt 1319: len is 4, x,y is 29,13, orientation is 0 REJECTED
Attempt 1320: len is 4, x,y is 6,15, orientation is 0 REJECTED
Attempt 1321: len is 6, x,y is 5,17, orientation is 0 REJECTED
Attempt 1322: len is 4, x,y is 16,29, orientation is 2 REJECTED
Attempt 1323: len is 4, x,y is 3,22, orientation is 3 REJECTED
Attempt 1324: len is 3, x,y is 7,8, orientation is 0 REJECTED
Attempt 1325: len is 3, x,y is 7,25, orientation is 3 REJECTED
Attempt 1326: len is 3, x,y is 10,18, orientation is 2 REJECTED
Attempt 1327: len is 3, x,y is 22,17, orientation is 3 REJECTED
Attempt 1328: len is 3, x,y is 3,4, orientation is 0 REJECTED
Attempt 1329: len is 4, x,y is 23,0, orientation is 1 REJECTED
Attempt 1330: len is 4, x,y is 24,11, orientation is 0 REJECTED
Attempt 1331: len is 5, x,y is 12,7, orientation is 2 REJECTED
Attempt 1332: len is 4, x,y is 13,8, orientation is 1 REJECTED
Attempt 1333: len is 5, x,y is 26,25, orientation is 3 REJECTED
Attempt 1334: len is 4, x,y is 25,19, orientation is 1 REJECTED
Attempt 1335: len is 3, x,y is 15,28, orientation is 3 REJECTED
Attempt 1336: len is 3, x,y is 12,2, orientation is 2 REJECTED
Attempt 1337: len is 6, x,y is 27,22, orientation is 1 REJECTED
Attempt 1338: len is 5, x,y is 1,7, orientation is 0 REJECTED
Attempt 1339: len is 6, x,y is 22,1, orientation is 3 REJECTED
Attempt 1340: len is 3, x,y is 0,11, orientation is 2 REJECTED
Attempt 1341: len is 6, x,y is 24,13, orientation is 3 REJECTED
Attempt 1342: len is 6, x,y is 25,21, orientation is 3 REJECTED
Attempt 1343: len is 7, x,y is 27,14, orientation is 0 REJECTED
Attempt 1344: len is 3, x,y is 22,15, orientation is 0 REJECTED
Attempt 1345: len is 3, x,y is 1,28, orientation is 0 REJECTED
Attempt 1346: len is 6, x,y is 10,16, orientation is 2 REJECTED
Attempt 1347: len is 4, x,y is 29,0, orientation is 0 REJECTED
Attempt 1348: len is 7, x,y is 17,3, orientation is 0 REJECTED
Attempt 1349: len is 5, x,y is 24,19, orientation is 1 REJECTED
Attempt 1350: len is 3, x,y is 21,8, orientation is 1 REJECTED
Attempt 1351: len is 3, x,y is 16,25, orientation is 0 REJECTED
Attempt 1352: len is 5, x,y is 1,4, orientation is 1 REJECTED
Attempt 1353: len is 7, x,y is 20,26, orientation is 1 REJECTED
Attempt 1354: len is 5, x,y is 10,23, orientation is 1 REJECTED
Attempt 1355: len is 3, x,y is 24,24, orientation is 3 REJECTED
Attempt 1356: len is 6, x,y is 7,11, orientation is 0 REJECTED
Attempt 1357: len is 5, x,y is 6,17, orientation is 3 REJECTED
Attempt 1358: len is 5, x,y is 23,26, orientation is 0 REJECTED
Attempt 1359: len is 4, x,y is 9,14, orientation is 3 REJECTED
Attempt 1360: len is 7, x,y is 20,13, orientation is 0 REJECTED
Attempt 1361: len is 6, x,y is 6,1, orientation is 1 REJECTED
Attempt 1362: len is 5, x,y is 9,9, orientation is 2 REJECTED
Attempt 1363: len is 4, x,y is 19,13, orientation is 1 REJECTED
Attempt 1364: len is 5, x,y is 19,19, orientation is 0 REJECTED
Attempt 1365: len is 7, x,y is 7,25, orientation is 3 REJECTED
Attempt 1366: len is 4, x,y is 7,17, orientation is 3 REJECTED
Attempt 1367: len is 4, x,y is 4,27, orientation is 1 REJECTED
Attempt 1368: len is 6, x,y is 1,25, orientation is 0 REJECTED
Attempt 1369: len is 5, x,y is 11,15, orientation is 3 REJECTED
Attempt 1370: len is 6, x,y is 1,18, orientation is 1 REJECTED
Attempt 1371: len is 7, x,y is 3,18, orientation is 0 REJECTED
Attempt 1372: len is 5, x,y is 29,26, orientation is 3 REJECTED
Attempt 1373: len is 5, x,y is 0,24, orientation is 3 REJECTED
Attempt 1374: len is 6, x,y is 26,13, orientation is 3 REJECTED
Attempt 1375: len is 7, x,y is 1,4, orientation is 3 REJECTED
Attempt 1376: len is 4, x,y is 15,6, orientation is 1 REJECTED
Attempt 1377: len is 4, x,y is 28,2, orientation is 0 REJECTED
Attempt 1378: len is 6, x,y is 9,14, orientation is 3 REJECTED
Attempt 1379: len is 7, x,y is 6,14, orientation is 3 REJECTED
Attempt 1380: len is 7, x,y is 9,10, orientation is 1 REJECTED
Attempt 1381: len is 3, x,y is 15,19, orientation is 2 REJECTED
Attempt 1382: len is 3, x,y is 29,26, orientation is 1 REJECTED
Attempt 1383: len is 6, x,y is 0,25, orientation is 1 REJECTED
Attempt 1384: len is 5, x,y is 18,3, orientation is 3 REJECTED
Attempt 1385: len is 4, x,y is 24,28, orientation is 1 REJECTED
Attempt 1386: len is 3, x,y is 5,14, orientation is 2 REJECTED
Attempt 1387: len is 7, x,y is 13,15, orientation is 3 REJECTED
Attempt 1388: len is 6, x,y is 3,7, orientation is 1 REJECTED
Attempt 1389: len is 4, x,y is 11,27, orientation is 3 REJECTED
Attempt 1390: len is 6, x,y is 6,8, orientation is 2 REJECTED
Attempt 1391: len is 7, x,y is 1,22, orientation is 1 REJECTED
Attempt 1392: len is 7, x,y is 16,8, orientation is 2 REJECTED
Attempt 1393: len is 7, x,y is 27,0, orientation is 1 REJECTED
Attempt 1394: len is 3, x,y is 14,5, orientation is 2 REJECTED
Attempt 1395: len is 3, x,y is 1,20, orientation is 1 REJECTED
Attempt 1396: len is 5, x,y is 3,29, orientation is 1 REJECTED
Attempt 1397: len is 4, x,y is 17,19, orientation is 2 REJECTED
Attempt 1398: len is 5, x,y is 28,6, orientation is 1 REJECTED
Attempt 1399: len is 3, x,y is 2,26, orientation is 1 REJECTED
Attempt 1400: len is 4, x,y is 3,28, orientation is 1 REJECTED
Attempt 1401: len is 3, x,y is 6,9, orientation is 0 REJECTED
Attempt 1402: len is 4, x,y is 29,4, orientation is 2 REJECTED
Attempt 1403: len is 5, x,y is 1,29, orientation is 0 REJECTED
Attempt 1404: len is 3, x,y is 9,14, orientation is 1 REJECTED
Attempt 1405: len is 7, x,y is 21,14, orientation is 2 REJECTED
Attempt 1406: len is 5, x,y is 18,11, orientation is 1 REJECTED
Attempt 1407: len is 4, x,y is 3,26, orientation is 2 REJECTED
Attempt 1408: len is 3, x,y is 15,29, orientation is 3 REJECTED
Attempt 1409: len is 5, x,y is 0,18, orientation is 3 REJECTED
Attempt 1410: len is 4, x,y is 8,21, orientation is 3 REJECTED
Attempt 1411: len is 4, x,y is 6,16, orientation is 3 REJECTED
Attempt 1412: len is 4, x,y is 22,17, orientation is 0 REJECTED
Attempt 1413: len is 7, x,y is 23,27, orientation is 2 REJECTED
Attempt 1414: len is 6, x,y is 28,5, orientation is 0 REJECTED
Attempt 1415: len is 5, x,y is 23,28, orientation is 1 REJECTED
Attempt 1416: len is 4, x,y is 14,10, orientation is 0 REJECTED
Attempt 1417: len is 6, x,y is 9,1, orientation is 1 REJECTED
Attempt 1418: len is 5, x,y is 9,23, orientation is 0 REJECTED
Attempt 1419: len is 6, x,y is 15,5, orientation is 2 REJECTED
Attempt 1420: len is 7, x,y is 20,17, orientation is 3 REJECTED
Attempt 1421: len is 3, x,y is 14,16, orientation is 3 REJECTED
Attempt 1422: len is 7, x,y is 26,6, orientation is 2 REJECTED
Attempt 1423: len is 6, x,y is 20,2, orientation is 1 REJECTED
Attempt 1424: len is 6, x,y is 7,19, orientation is 2 REJECTED
Attempt 1425: len is 7, x,y is 29,26, orientation is 3 REJECTED
Attempt 1426: len is 7, x,y is 29,7, orientation is 3 REJECTED
Attempt 1427: len is 3, x,y is 1,21, orientation is 2 REJECTED
Attempt 1428: len is 6, x,y is 12,23, orientation is 1 REJECTED
Attempt 1429: len is 7, x,y is 0,17, orientation is 0 REJECTED
Attempt 1430: len is 4, x,y is 19,28, orientation is 1 REJECTED
Attempt 1431: len is 4, x,y is 11,13, orientation is 3 REJECTED
Attempt 1432: len is 4, x,y is 26,17, orientation is 0 REJECTED
Attempt 1433: len is 6, x,y is 29,20, orientation is 1 REJECTED
Attempt 1434: len is 7, x,y is 26,21, orientation is 0 REJECTED
Attempt 1435: len is 4, x,y is 19,6, orientation is 1 REJECTED
Attempt 1436: len is 3, x,y is 1,6, orientation is 1 REJECTED
Attempt 1437: len is 3, x,y is 10,0, orientation is 2 REJECTED
Attempt 1438: len is 3, x,y is 17,0, orientation is 1 REJECTED
Attempt 1439: len is 3, x,y is 12,8, orientation is 2 REJECTED
Attempt 1440: len is 6, x,y is 26,17, orientation is 1 REJECTED
Attempt 1441: len is 6, x,y is 18,18, orientation is 3 REJECTED
Attempt 1442: len is 7, x,y is 22,7, orientation is 2 REJECTED
Attempt 1443: len is 7, x,y is 27,6, orientation is 2 REJECTED
Attempt 1444: len is 4, x,y is 29,5, orientation is 0 REJECTED
Attempt 1445: len is 6, x,y is 13,10, orientation is 1 REJECTED
Attempt 1446: len is 6, x,y is 0,10, orientation is 1 REJECTED
Attempt 1447: len is 7, x,y is 21,21, orientation is 2 REJECTED
Attempt 1448: len is 3, x,y is 2,16, orientation is 0 REJECTED
Attempt 1449: len is 7, x,y is 15,26, orientation is 2 REJECTED
Attempt 1450: len is 4, x,y is 22,12, orientation is 2 REJECTED
Attempt 1451: len is 7, x,y is 23,26, orientation is 2 REJECTED
Attempt 1452: len is 5, x,y is 12,23, orientation is 0 REJECTED
Attempt 1453: len is 4, x,y is 19,10, orientation is 0 REJECTED
Attempt 1454: len is 7, x,y is 25,25, orientation is 0 REJECTED
Attempt 1455: len is 5, x,y is 24,18, orientation is 1 REJECTED
Attempt 1456: len is 7, x,y is 16,29, orientation is 0 REJECTED
Attempt 1457: len is 7, x,y is 5,16, orientation is 1 REJECTED
Attempt 1458: len is 7, x,y is 5,10, orientation is 1 REJECTED
Attempt 1459: len is 6, x,y is 17,25, orientation is 3 REJECTED
Attempt 1460: len is 3, x,y is 15,5, orientation is 2 REJECTED
Attempt 1461: len is 6, x,y is 11,9, orientation is 2 REJECTED
Attempt 1462: len is 4, x,y is 6,4, orientation is 1 REJECTED
Attempt 1463: len is 4, x,y is 9,11, orientation is 0 REJECTED
Attempt 1464: len is 5, x,y is 15,25, orientation is 1 REJECTED
Attempt 1465: len is 3, x,y is 6,26, orientation is 2 REJECTED
Attempt 1466: len is 6, x,y is 7,1, orientation is 2 REJECTED
Attempt 1467: len is 6, x,y is 14,12, orientation is 2 REJECTED
Attempt 1468: len is 4, x,y is 11,18, orientation is 1 REJECTED
Attempt 1469: len is 6, x,y is 29,18, orientation is 3 REJECTED
Attempt 1470: len is 7, x,y is 0,19, orientation is 3 REJECTED
Attempt 1471: len is 6, x,y is 22,25, orientation is 2 REJECTED
Attempt 1472: len is 7, x,y is 19,15, orientation is 0 REJECTED
Attempt 1473: len is 5, x,y is 4,7, orientation is 1 REJECTED
Attempt 1474: len is 7, x,y is 21,12, orientation is 0 REJECTED
Attempt 1475: len is 5, x,y is 3,19, orientation is 3 REJECTED
Attempt 1476: len is 5, x,y is 18,23, orientation is 1 REJECTED
Attempt 1477: len is 6, x,y is 20,19, orientation is 1 REJECTED
Attempt 1478: len is 6, x,y is 4,17, orientation is 3 REJECTED
Attempt 1479: len is 7, x,y is 25,5, orientation is 3 REJECTED
Attempt 1480: len is 6, x,y is 13,2, orientation is 0 REJECTED
Attempt 1481: len is 6, x,y is 2,19, orientation is 0 REJECTED
Attempt 1482: len is 7, x,y is 15,11, orientation is 2 REJECTED
Attempt 1483: len is 6, x,y is 9,11, orientation is 0 REJECTED
Attempt 1484: len is 3, x,y is 4,1, orientation is 2 REJECTED
Attempt 1485: len is 7, x,y is 11,17, orientation is 0 REJECTED
Attempt 1486: len is 4, x,y is 8,27, orientation is 3 REJECTED
Attempt 1487: len is 7, x,y is 5,8, orientation is 1 REJECTED
Attempt 1488: len is 6, x,y is 5,10, orientation is 3 REJECTED
Attempt 1489: len is 6, x,y is 28,9, orientation is 0 REJECTED
Attempt 1490: len is 7, x,y is 20,8, orientation is 2 REJECTED
Attempt 1491: len is 3, x,y is 20,9, orientation is 2 REJECTED
Attempt 1492: len is 3, x,y is 16,29, orientation is 0 REJECTED
Attempt 1493: len is 7, x,y is 15,17, orientation is 0 REJECTED
Attempt 1494: len is 5, x,y is 26,12, orientation is 3 REJECTED
Attempt 1495: len is 7, x,y is 3,4, orientation is 3 REJECTED
Attempt 1496: len is 6, x,y is 12,29, orientation is 3 REJECTED
Attempt 1497: len is 7, x,y is 25,19, orientation is 0 REJECTED
Attempt 1498: len is 3, x,y is 23,24, orientation is 0 REJECTED
Attempt 1499: len is 7, x,y is 7,12, orientation is 2 REJECTED
Attempt 1500: len is 5, x,y is 21,26, orientation is 1 REJECTED
Attempt 1501: len is 4, x,y is 27,18, orientation is 2 REJECTED
Attempt 1502: len is 3, x,y is 29,14, orientation is 3 REJECTED
Attempt 1503: len is 4, x,y is 28,27, orientation is 1 REJECTED
Attempt 1504: len is 7, x,y is 22,21, orientation is 3 REJECTED
Attempt 1505: len is 6, x,y is 3,24, orientation is 1 REJECTED
Attempt 1506: len is 7, x,y is 12,26, orientation is 3 REJECTED
Attempt 1507: len is 3, x,y is 28,14, orientation is 2 REJECTED
Attempt 1508: len is 4, x,y is 5,14, orientation is 0 REJECTED
Attempt 1509: len is 7, x,y is 16,18, orientation is 1 REJECTED
Attempt 1510: len is 4, x,y is 18,2, orientation is 1 REJECTED
Attempt 1511: len is 6, x,y is 9,18, orientation is 1 REJECTED
Attempt 1512: len is 5, x,y is 21,19, orientation is 2 REJECTED
Attempt 1513: len is 4, x,y is 0,29, orientation is 2 REJECTED
Attempt 1514: len is 6, x,y is 3,23, orientation is 1 REJECTED
Attempt 1515: len is 6, x,y is 6,18, orientation is 3 REJECTED
Attempt 1516: len is 5, x,y is 10,22, orientation is 0 REJECTED
Attempt 1517: len is 3, x,y is 24,4, orientation is 2 REJECTED
Attempt 1518: len is 6, x,y is 19,13, orientation is 3 REJECTED
Attempt 1519: len is 3, x,y is 7,0, orientation is 3 REJECTED
Attempt 1520: len is 6, x,y is 25,11, orientation is 0 REJECTED
Attempt 1521: len is 3, x,y is 16,15, orientation is 3 REJECTED
Attempt 1522: len is 7, x,y is 2,8, orientation is 1 REJECTED
Attempt 1523: len is 7, x,y is 7,19, orientation is 3 REJECTED
Attempt 1524: len is 7, x,y is 0,17, orientation is 0 REJECTED
Attempt 1525: len is 3, x,y is 29,27, orientation is 0 REJECTED
Attempt 1526: len is 7, x,y is 19,26, orientation is 1 REJECTED
Attempt 1527: len is 3, x,y is 10,11, orientation is 3 REJECTED
Attempt 1528: len is 6, x,y is 24,29, orientation is 1 REJECTED
Attempt 1529: len is 3, x,y is 27,6, orientation is 3 REJECTED
Attempt 1530: len is 5, x,y is 3,15, orientation is 0 REJECTED
Attempt 1531: len is 4, x,y is 9,6, orientation is 2 REJECTED
Attempt 1532: len is 4, x,y is 6,26, orientation is 0 REJECTED
Attempt 1533: len is 5, x,y is 3,27, orientation is 2 REJECTED
Attempt 1534: len is 6, x,y is 25,27, orientation is 3 REJECTED
Attempt 1535: len is 4, x,y is 12,16, orientation is 0 REJECTED
Attempt 1536: len is 7, x,y is 29,25, orientation is 3 REJECTED
Attempt 1537: len is 4, x,y is 3,14, orientation is 0 REJECTED
Attempt 1538: len is 4, x,y is 26,26, orientation is 1 REJECTED
Attempt 1539: len is 5, x,y is 8,1, orientation is 2 REJECTED
Attempt 1540: len is 3, x,y is 27,24, orientation is 0 REJECTED
Attempt 1541: len is 5, x,y is 4,1, orientation is 2 REJECTED
Attempt 1542: len is 4, x,y is 23,26, orientation is 2 REJECTED
Attempt 1543: len is 3, x,y is 4,17, orientation is 3 REJECTED
Attempt 1544: len is 5, x,y is 19,4, orientation is 1 REJECTED
Attempt 1545: len is 6, x,y is 17,20, orientation is 3 REJECTED
Attempt 1546: len is 3, x,y is 10,21, orientation is 0 REJECTED
Attempt 1547: len is 3, x,y is 18,19, orientation is 0 REJECTED
Attempt 1548: len is 6, x,y is 13,6, orientation is 2 REJECTED
Attempt 1549: len is 3, x,y is 12,28, orientation is 0 REJECTED
Attempt 1550: len is 3, x,y is 21,29, orientation is 0 REJECTED
Attempt 1551: len is 7, x,y is 19,14, orientation is 1 REJECTED
Attempt 1552: len is 4, x,y is 9,24, orientation is 0 REJECTED
Attempt 1553: len is 3, x,y is 25,29, orientation is 2 REJECTED
Attempt 1554: len is 5, x,y is 4,18, orientation is 0 REJECTED
Attempt 1555: len is 7, x,y is 28,7, orientation is 2 REJECTED
Attempt 1556: len is 4, x,y is 1,24, orientation is 0 REJECTED
Attempt 1557: len is 3, x,y is 9,1, orientation is 1 REJECTED
Attempt 1558: len is 7, x,y is 15,3, orientation is 3 REJECTED
Attempt 1559: len is 5, x,y is 14,15, orientation is 2 REJECTED
Attempt 1560: len is 5, x,y is 24,0, orientation is 1 REJECTED
Attempt 1561: len is 5, x,y is 19,4, orientation is 1 REJECTED
Attempt 1562: len is 6, x,y is 7,10, orientation is 0 REJECTED
Attempt 1563: len is 6, x,y is 23,23, orientation is 1 REJECTED
Attempt 1564: len is 4, x,y is 4,29, orientation is 1 REJECTED
Attempt 1565: len is 7, x,y is 13,21, orientation is 3 REJECTED
Attempt 1566: len is 7, x,y is 21,5, orientation is 1 REJECTED
Attempt 1567: len is 3, x,y is 4,8, orientation is 3 REJECTED
Attempt 1568: len is 3, x,y is 11,22, orientation is 1 REJECTED
Attempt 1569: len is 7, x,y is 29,14, orientation is 3 REJECTED
Attempt 1570: len is 7, x,y is 8,11, orientation is 2 REJECTED
Attempt 1571: len is 5, x,y is 24,29, orientation is 2 REJECTED
Attempt 1572: len is 7, x,y is 6,4, orientation is 0 REJECTED
Attempt 1573: len is 6, x,y is 27,1, orientation is 0 REJECTED
Attempt 1574: len is 5, x,y is 20,8, orientation is 3 REJECTED
Attempt 1575: len is 4, x,y is 3,12, orientation is 2 REJECTED
Attempt 1576: len is 7, x,y is 29,4, orientation is 3 REJECTED
Attempt 1577: len is 6, x,y is 7,4, orientation is 2 REJECTED
Attempt 1578: len is 6, x,y is 19,28, orientation is 3 REJECTED
Attempt 1579: len is 7, x,y is 19,16, orientation is 3 REJECTED
Attempt 1580: len is 5, x,y is 3,23, orientation is 1 REJECTED
Attempt 1581: len is 5, x,y is 22,27, orientation is 2 REJECTED
Attempt 1582: len is 6, x,y is 26,4, orientation is 0 REJECTED
Attempt 1583: len is 5, x,y is 20,28, orientation is 1 REJECTED
Attempt 1584: len is 6, x,y is 22,10, orientation is 2 REJECTED
Attempt 1585: len is 3, x,y is 24,5, orientation is 3 REJECTED
Attempt 1586: len is 4, x,y is 23,24, orientation is 1 REJECTED
Attempt 1587: len is 5, x,y is 27,21, orientation is 3 REJECTED
Attempt 1588: len is 5, x,y is 14,16, orientation is 2 REJECTED
Attempt 1589: len is 3, x,y is 16,12, orientation is 0 REJECTED
Attempt 1590: len is 5, x,y is 3,3, orientation is 3 REJECTED
Attempt 1591: len is 3, x,y is 3,13, orientation is 3 REJECTED
Attempt 1592: len is 3, x,y is 24,9, orientation is 0 REJECTED
Attempt 1593: len is 4, x,y is 28,22, orientation is 0 REJECTED
Attempt 1594: len is 3, x,y is 16,2, orientation is 0 REJECTED
Attempt 1595: len is 5, x,y is 23,18, orientation is 0 REJECTED
Attempt 1596: len is 7, x,y is 23,0, orientation is 2 REJECTED
Attempt 1597: len is 5, x,y is 18,29, orientation is 2 REJECTED
Attempt 1598: len is 7, x,y is 11,20, orientation is 1 REJECTED
Attempt 1599: len is 4, x,y is 19,17, orientation is 0 REJECTED
Attempt 1600: len is 7, x,y is 21,26, orientation is 3 REJECTED
Attempt 1601: len is 3, x,y is 28,26, orientation is 2 REJECTED
Attempt 1602: len is 3, x,y is 18,26, orientation is 0 REJECTED
Attempt 1603: len is 6, x,y is 25,7, orientation is 0 REJECTED
Attempt 1604: len is 6, x,y is 15,17, orientation is 2 REJECTED
Attempt 1605: len is 3, x,y is 17,13, orientation is 0 REJECTED
Attempt 1606: len is 3, x,y is 0,2, orientation is 1 REJECTED
Attempt 1607: len is 6, x,y is 24,16, orientation is 1 REJECTED
Attempt 1608: len is 6, x,y is 15,16, orientation is 2 REJECTED
Attempt 1609: len is 6, x,y is 25,1, orientation is 1 REJECTED
Attempt 1610: len is 7, x,y is 7,7, orientation is 2 REJECTED
Attempt 1611: len is 6, x,y is 28,11, orientation is 0 REJECTED
Attempt 1612: len is 6, x,y is 3,4, orientation is 1 REJECTED
Attempt 1613: len is 6, x,y is 25,22, orientation is 3 REJECTED
Attempt 1614: len is 4, x,y is 10,25, orientation is 1 REJECTED
Attempt 1615: len is 4, x,y is 24,25, orientation is 2 REJECTED
Attempt 1616: len is 3, x,y is 22,12, orientation is 2 REJECTED
Attempt 1617: len is 7, x,y is 13,15, orientation is 2 REJECTED
Attempt 1618: len is 3, x,y is 27,22, orientation is 3 REJECTED
Attempt 1619: len is 4, x,y is 15,2, orientation is 3 REJECTED
Attempt 1620: len is 3, x,y is 27,5, orientation is 0 REJECTED
